FBgn0010339	hasFunction	GO_0005525
FBgn0010340	hasFunction	GO_0007275
FBgn0266130	hasFunction	GO_0042332
FBgn0266131	hasFunction	GO_0042332
FBgn0004364	hasFunction	GO_0004888
FBgn0004364	hasFunction	GO_0007155
FBgn0004364	hasFunction	GO_0005886
FBgn0004364	hasFunction	GO_0009653
FBgn0004364	hasFunction	GO_0019731
FBgn0004364	hasFunction	GO_0005886
FBgn0004364	hasFunction	GO_0006955
FBgn0004364	hasFunction	GO_0019731
FBgn0004364	hasFunction	GO_0007275
FBgn0004364	hasFunction	GO_0007297
FBgn0004364	hasFunction	GO_0030703
FBgn0004364	hasFunction	GO_0060026
FBgn0004364	hasFunction	GO_0003401
FBgn0004364	hasFunction	GO_0007419
FBgn0069070	hasFunction	GO_0048477
FBgn0069069	hasFunction	GO_0048477
FBgn0043850	hasFunction	GO_0001745
FBgn0066318	hasFunction	GO_0016319
FBgn0069068	hasFunction	GO_0048477
FBgn0066317	hasFunction	GO_0016319
FBgn0067331	hasFunction	GO_0007474
FBgn0070054	hasFunction	GO_0007350
FBgn0260100	hasFunction	GO_0035001
FBgn0260103	hasFunction	GO_0035149
FBgn0260080	hasFunction	GO_0035001
FBgn0260094	hasFunction	GO_0007430
FBgn0260098	hasFunction	GO_0007430
FBgn0260107	hasFunction	GO_0007430
FBgn0260120	hasFunction	GO_0007430
FBgn0260108	hasFunction	GO_0007430
FBgn0260118	hasFunction	GO_0007430
FBgn0260109	hasFunction	GO_0007430
FBgn0260095	hasFunction	GO_0007430
FBgn0260110	hasFunction	GO_0007430
FBgn0260099	hasFunction	GO_0007430
FBgn0260119	hasFunction	GO_0035149
FBgn0021755	hasFunction	GO_0007475
FBgn0021754	hasFunction	GO_0007475
FBgn0260793	hasFunction	GO_0007614
FBgn0027097	hasFunction	GO_0007298
FBgn0067329	hasFunction	GO_0008587
FBgn0070047	hasFunction	GO_0030703
FBgn0021753	hasFunction	GO_0007475
FBgn0067328	hasFunction	GO_0035220
FBgn0070040	hasFunction	GO_0008362
FBgn0070038	hasFunction	GO_0001700
FBgn0070037	hasFunction	GO_0001700
FBgn0021751	hasFunction	GO_0007475
FBgn0069066	hasFunction	GO_0007293
FBgn0052016	hasFunction	GO_0005737
FBgn0052016	hasFunction	GO_0000932
FBgn0052016	hasFunction	GO_0005634
FBgn0004168	hasFunction	GO_0007198
FBgn0004168	hasFunction	GO_0007208
FBgn0004168	hasFunction	GO_0016021
FBgn0004168	hasFunction	GO_0004993
FBgn0004168	hasFunction	GO_0007210
FBgn0004168	hasFunction	GO_0007208
FBgn0004168	hasFunction	GO_0004993
FBgn0004168	hasFunction	GO_0001586
FBgn0004168	hasFunction	GO_0007198
FBgn0004168	hasFunction	GO_0008227
FBgn0004168	hasFunction	GO_0045187
FBgn0004168	hasFunction	GO_0007615
FBgn0004168	hasFunction	GO_0004993
FBgn0004168	hasFunction	GO_0007210
FBgn0004168	hasFunction	GO_0008049
FBgn0004168	hasFunction	GO_0002121
FBgn0263116	hasFunction	GO_0007208
FBgn0263116	hasFunction	GO_0007198
FBgn0263116	hasFunction	GO_0016021
FBgn0263116	hasFunction	GO_0004993
FBgn0263116	hasFunction	GO_0007210
FBgn0263116	hasFunction	GO_0007208
FBgn0263116	hasFunction	GO_0001586
FBgn0263116	hasFunction	GO_0004993
FBgn0263116	hasFunction	GO_0007198
FBgn0263116	hasFunction	GO_0008227
FBgn0263116	hasFunction	GO_0009649
FBgn0263116	hasFunction	GO_0004993
FBgn0263116	hasFunction	GO_0007210
FBgn0087012	hasFunction	GO_0005886
FBgn0087012	hasFunction	GO_0005886
FBgn0087012	hasFunction	GO_0007377
FBgn0087012	hasFunction	GO_0007210
FBgn0087012	hasFunction	GO_0004993
FBgn0087012	hasFunction	GO_0016021
FBgn0087012	hasFunction	GO_0007210
FBgn0087012	hasFunction	GO_0004993
FBgn0087012	hasFunction	GO_0001587
FBgn0087012	hasFunction	GO_0008227
FBgn0087012	hasFunction	GO_0004993
FBgn0087012	hasFunction	GO_0007210
FBgn0087012	hasFunction	GO_0007210
FBgn0087012	hasFunction	GO_2000253
FBgn0261929	hasFunction	GO_0005886
FBgn0261929	hasFunction	GO_0007186
FBgn0261929	hasFunction	GO_0008227
FBgn0261929	hasFunction	GO_0004993
FBgn0261929	hasFunction	GO_0007210
FBgn0004573	hasFunction	GO_0004993
FBgn0004573	hasFunction	GO_0007210
FBgn0004573	hasFunction	GO_0016021
FBgn0004573	hasFunction	GO_0004993
FBgn0004573	hasFunction	GO_0007192
FBgn0004573	hasFunction	GO_0008227
FBgn0004573	hasFunction	GO_0007619
FBgn0004573	hasFunction	GO_0060180
FBgn0004573	hasFunction	GO_0016543
FBgn0004573	hasFunction	GO_0016546
FBgn0004573	hasFunction	GO_0016545
FBgn0004573	hasFunction	GO_0060179
FBgn0004573	hasFunction	GO_0004993
FBgn0004573	hasFunction	GO_0007210
FBgn0259178	hasFunction	GO_0046030
FBgn0259178	hasFunction	GO_0046855
FBgn0259178	hasFunction	GO_0004445
FBgn0000002	hasFunction	GO_0022625
FBgn0053353	hasFunction	GO_0006412
FBgn0053353	hasFunction	GO_0003735
FBgn0053353	hasFunction	GO_0022626
FBgn0053354	hasFunction	GO_0006412
FBgn0053354	hasFunction	GO_0022626
FBgn0053354	hasFunction	GO_0003735
FBgn0053355	hasFunction	GO_0022626
FBgn0053355	hasFunction	GO_0006412
FBgn0053355	hasFunction	GO_0003735
FBgn0053357	hasFunction	GO_0003735
FBgn0053357	hasFunction	GO_0022626
FBgn0053357	hasFunction	GO_0006412
FBgn0053358	hasFunction	GO_0006412
FBgn0053358	hasFunction	GO_0003735
FBgn0053358	hasFunction	GO_0022626
FBgn0053359	hasFunction	GO_0003735
FBgn0053359	hasFunction	GO_0022626
FBgn0053359	hasFunction	GO_0006412
FBgn0053360	hasFunction	GO_0022626
FBgn0053360	hasFunction	GO_0003735
FBgn0053360	hasFunction	GO_0006412
FBgn0053361	hasFunction	GO_0022626
FBgn0053361	hasFunction	GO_0006412
FBgn0053361	hasFunction	GO_0003735
FBgn0053362	hasFunction	GO_0003735
FBgn0053362	hasFunction	GO_0022626
FBgn0053362	hasFunction	GO_0006412
FBgn0053364	hasFunction	GO_0006412
FBgn0053364	hasFunction	GO_0003735
FBgn0053364	hasFunction	GO_0022626
FBgn0053365	hasFunction	GO_0022626
FBgn0053365	hasFunction	GO_0003735
FBgn0053365	hasFunction	GO_0006412
FBgn0053366	hasFunction	GO_0006412
FBgn0053366	hasFunction	GO_0022626
FBgn0053366	hasFunction	GO_0003735
FBgn0053367	hasFunction	GO_0006412
FBgn0053367	hasFunction	GO_0003735
FBgn0053367	hasFunction	GO_0022626
FBgn0053368	hasFunction	GO_0022626
FBgn0053368	hasFunction	GO_0003735
FBgn0053368	hasFunction	GO_0006412
FBgn0053369	hasFunction	GO_0003735
FBgn0053369	hasFunction	GO_0022626
FBgn0053369	hasFunction	GO_0006412
FBgn0053370	hasFunction	GO_0006412
FBgn0053370	hasFunction	GO_0003735
FBgn0053370	hasFunction	GO_0022626
FBgn0053372	hasFunction	GO_0006412
FBgn0053372	hasFunction	GO_0022626
FBgn0053372	hasFunction	GO_0003735
FBgn0053373	hasFunction	GO_0003735
FBgn0053373	hasFunction	GO_0006412
FBgn0053373	hasFunction	GO_0022626
FBgn0053374	hasFunction	GO_0003735
FBgn0053374	hasFunction	GO_0022626
FBgn0053374	hasFunction	GO_0006412
FBgn0053375	hasFunction	GO_0006412
FBgn0053375	hasFunction	GO_0022626
FBgn0053375	hasFunction	GO_0003735
FBgn0053376	hasFunction	GO_0006412
FBgn0053376	hasFunction	GO_0003735
FBgn0053376	hasFunction	GO_0022626
FBgn0053377	hasFunction	GO_0006412
FBgn0053377	hasFunction	GO_0022626
FBgn0053377	hasFunction	GO_0003735
FBgn0053378	hasFunction	GO_0003735
FBgn0053378	hasFunction	GO_0006412
FBgn0053378	hasFunction	GO_0022626
FBgn0053379	hasFunction	GO_0006412
FBgn0053379	hasFunction	GO_0022626
FBgn0053379	hasFunction	GO_0003735
FBgn0053380	hasFunction	GO_0003735
FBgn0053380	hasFunction	GO_0006412
FBgn0053380	hasFunction	GO_0022626
FBgn0053381	hasFunction	GO_0003735
FBgn0053381	hasFunction	GO_0022626
FBgn0053381	hasFunction	GO_0006412
FBgn0053382	hasFunction	GO_0003735
FBgn0053382	hasFunction	GO_0022626
FBgn0053382	hasFunction	GO_0006412
FBgn0053383	hasFunction	GO_0022626
FBgn0053383	hasFunction	GO_0003735
FBgn0053383	hasFunction	GO_0006412
FBgn0053384	hasFunction	GO_0006412
FBgn0053384	hasFunction	GO_0003735
FBgn0053384	hasFunction	GO_0022626
FBgn0053385	hasFunction	GO_0003735
FBgn0053385	hasFunction	GO_0022626
FBgn0053385	hasFunction	GO_0006412
FBgn0053386	hasFunction	GO_0006412
FBgn0053386	hasFunction	GO_0022626
FBgn0053386	hasFunction	GO_0003735
FBgn0053387	hasFunction	GO_0003735
FBgn0053387	hasFunction	GO_0022626
FBgn0053387	hasFunction	GO_0006412
FBgn0053388	hasFunction	GO_0003735
FBgn0053388	hasFunction	GO_0022626
FBgn0053388	hasFunction	GO_0006412
FBgn0053389	hasFunction	GO_0006412
FBgn0053389	hasFunction	GO_0022626
FBgn0053389	hasFunction	GO_0003735
FBgn0053390	hasFunction	GO_0003735
FBgn0053390	hasFunction	GO_0006412
FBgn0053390	hasFunction	GO_0022626
FBgn0053391	hasFunction	GO_0003735
FBgn0053391	hasFunction	GO_0022626
FBgn0053391	hasFunction	GO_0006412
FBgn0053392	hasFunction	GO_0003735
FBgn0053392	hasFunction	GO_0022626
FBgn0053392	hasFunction	GO_0006412
FBgn0053393	hasFunction	GO_0022626
FBgn0053393	hasFunction	GO_0006412
FBgn0053393	hasFunction	GO_0003735
FBgn0053394	hasFunction	GO_0006412
FBgn0053394	hasFunction	GO_0022626
FBgn0053394	hasFunction	GO_0003735
FBgn0053395	hasFunction	GO_0003735
FBgn0053395	hasFunction	GO_0022626
FBgn0053395	hasFunction	GO_0006412
FBgn0053396	hasFunction	GO_0003735
FBgn0053396	hasFunction	GO_0022626
FBgn0053396	hasFunction	GO_0006412
FBgn0053397	hasFunction	GO_0006412
FBgn0053397	hasFunction	GO_0003735
FBgn0053397	hasFunction	GO_0022626
FBgn0053398	hasFunction	GO_0006412
FBgn0053398	hasFunction	GO_0022626
FBgn0053398	hasFunction	GO_0003735
FBgn0053399	hasFunction	GO_0022626
FBgn0053399	hasFunction	GO_0003735
FBgn0053399	hasFunction	GO_0006412
FBgn0053400	hasFunction	GO_0003735
FBgn0053400	hasFunction	GO_0006412
FBgn0053400	hasFunction	GO_0022626
FBgn0053401	hasFunction	GO_0022626
FBgn0053401	hasFunction	GO_0006412
FBgn0053401	hasFunction	GO_0003735
FBgn0053402	hasFunction	GO_0003735
FBgn0053402	hasFunction	GO_0022626
FBgn0053402	hasFunction	GO_0006412
FBgn0053403	hasFunction	GO_0003735
FBgn0053403	hasFunction	GO_0022626
FBgn0053403	hasFunction	GO_0006412
FBgn0053404	hasFunction	GO_0022626
FBgn0053404	hasFunction	GO_0003735
FBgn0053404	hasFunction	GO_0006412
FBgn0053405	hasFunction	GO_0006412
FBgn0053405	hasFunction	GO_0022626
FBgn0053405	hasFunction	GO_0003735
FBgn0053406	hasFunction	GO_0022626
FBgn0053406	hasFunction	GO_0006412
FBgn0053406	hasFunction	GO_0003735
FBgn0053407	hasFunction	GO_0006412
FBgn0053407	hasFunction	GO_0022626
FBgn0053407	hasFunction	GO_0003735
FBgn0053408	hasFunction	GO_0003735
FBgn0053408	hasFunction	GO_0006412
FBgn0053408	hasFunction	GO_0022626
FBgn0053409	hasFunction	GO_0003735
FBgn0053409	hasFunction	GO_0006412
FBgn0053409	hasFunction	GO_0022626
FBgn0053410	hasFunction	GO_0006412
FBgn0053410	hasFunction	GO_0003735
FBgn0053410	hasFunction	GO_0022626
FBgn0053411	hasFunction	GO_0022626
FBgn0053411	hasFunction	GO_0006412
FBgn0053411	hasFunction	GO_0003735
FBgn0053412	hasFunction	GO_0022626
FBgn0053412	hasFunction	GO_0006412
FBgn0053412	hasFunction	GO_0003735
FBgn0053413	hasFunction	GO_0022626
FBgn0053413	hasFunction	GO_0006412
FBgn0053413	hasFunction	GO_0003735
FBgn0053414	hasFunction	GO_0006412
FBgn0053414	hasFunction	GO_0003735
FBgn0053414	hasFunction	GO_0022626
FBgn0053415	hasFunction	GO_0003735
FBgn0053415	hasFunction	GO_0006412
FBgn0053415	hasFunction	GO_0022626
FBgn0053417	hasFunction	GO_0003735
FBgn0053417	hasFunction	GO_0022626
FBgn0053417	hasFunction	GO_0006412
FBgn0053418	hasFunction	GO_0006412
FBgn0053418	hasFunction	GO_0003735
FBgn0053418	hasFunction	GO_0022626
FBgn0053419	hasFunction	GO_0006412
FBgn0053419	hasFunction	GO_0022626
FBgn0053419	hasFunction	GO_0003735
FBgn0053420	hasFunction	GO_0006412
FBgn0053420	hasFunction	GO_0022626
FBgn0053420	hasFunction	GO_0003735
FBgn0053421	hasFunction	GO_0006412
FBgn0053421	hasFunction	GO_0003735
FBgn0053421	hasFunction	GO_0022626
FBgn0053422	hasFunction	GO_0006412
FBgn0053422	hasFunction	GO_0003735
FBgn0053422	hasFunction	GO_0022626
FBgn0053423	hasFunction	GO_0022626
FBgn0053423	hasFunction	GO_0003735
FBgn0053423	hasFunction	GO_0006412
FBgn0053424	hasFunction	GO_0022626
FBgn0053424	hasFunction	GO_0003735
FBgn0053424	hasFunction	GO_0006412
FBgn0053425	hasFunction	GO_0006412
FBgn0053425	hasFunction	GO_0003735
FBgn0053425	hasFunction	GO_0022626
FBgn0053426	hasFunction	GO_0003735
FBgn0053426	hasFunction	GO_0022626
FBgn0053426	hasFunction	GO_0006412
FBgn0053427	hasFunction	GO_0022626
FBgn0053427	hasFunction	GO_0006412
FBgn0053427	hasFunction	GO_0003735
FBgn0053428	hasFunction	GO_0006412
FBgn0053428	hasFunction	GO_0003735
FBgn0053428	hasFunction	GO_0022626
FBgn0053429	hasFunction	GO_0022626
FBgn0053429	hasFunction	GO_0003735
FBgn0053429	hasFunction	GO_0006412
FBgn0053430	hasFunction	GO_0006412
FBgn0053430	hasFunction	GO_0022626
FBgn0053430	hasFunction	GO_0003735
FBgn0053431	hasFunction	GO_0022626
FBgn0053431	hasFunction	GO_0006412
FBgn0053431	hasFunction	GO_0003735
FBgn0053432	hasFunction	GO_0006412
FBgn0053432	hasFunction	GO_0022626
FBgn0053432	hasFunction	GO_0003735
FBgn0053433	hasFunction	GO_0022626
FBgn0053433	hasFunction	GO_0003735
FBgn0053433	hasFunction	GO_0006412
FBgn0053434	hasFunction	GO_0022626
FBgn0053434	hasFunction	GO_0003735
FBgn0053434	hasFunction	GO_0006412
FBgn0053435	hasFunction	GO_0022626
FBgn0053435	hasFunction	GO_0003735
FBgn0053435	hasFunction	GO_0006412
FBgn0053436	hasFunction	GO_0006412
FBgn0053436	hasFunction	GO_0022626
FBgn0053436	hasFunction	GO_0003735
FBgn0053437	hasFunction	GO_0022626
FBgn0053437	hasFunction	GO_0006412
FBgn0053437	hasFunction	GO_0003735
FBgn0053438	hasFunction	GO_0006412
FBgn0053438	hasFunction	GO_0022626
FBgn0053438	hasFunction	GO_0003735
FBgn0053439	hasFunction	GO_0006412
FBgn0053439	hasFunction	GO_0003735
FBgn0053439	hasFunction	GO_0022626
FBgn0053440	hasFunction	GO_0022626
FBgn0053440	hasFunction	GO_0006412
FBgn0053440	hasFunction	GO_0003735
FBgn0053441	hasFunction	GO_0006412
FBgn0053441	hasFunction	GO_0003735
FBgn0053441	hasFunction	GO_0022626
FBgn0053442	hasFunction	GO_0003735
FBgn0053442	hasFunction	GO_0022626
FBgn0053442	hasFunction	GO_0006412
FBgn0053443	hasFunction	GO_0003735
FBgn0053443	hasFunction	GO_0006412
FBgn0053443	hasFunction	GO_0022626
FBgn0053444	hasFunction	GO_0003735
FBgn0053444	hasFunction	GO_0022626
FBgn0053444	hasFunction	GO_0006412
FBgn0053445	hasFunction	GO_0003735
FBgn0053445	hasFunction	GO_0022626
FBgn0053445	hasFunction	GO_0006412
FBgn0053446	hasFunction	GO_0003735
FBgn0053446	hasFunction	GO_0006412
FBgn0053446	hasFunction	GO_0022626
FBgn0053447	hasFunction	GO_0006412
FBgn0053447	hasFunction	GO_0022626
FBgn0053447	hasFunction	GO_0003735
FBgn0053448	hasFunction	GO_0003735
FBgn0053448	hasFunction	GO_0022626
FBgn0053448	hasFunction	GO_0006412
FBgn0053449	hasFunction	GO_0022626
FBgn0053449	hasFunction	GO_0006412
FBgn0053449	hasFunction	GO_0003735
FBgn0053450	hasFunction	GO_0022626
FBgn0053450	hasFunction	GO_0003735
FBgn0053450	hasFunction	GO_0006412
FBgn0053451	hasFunction	GO_0003735
FBgn0053451	hasFunction	GO_0006412
FBgn0053451	hasFunction	GO_0022626
FBgn0053452	hasFunction	GO_0022626
FBgn0053452	hasFunction	GO_0003735
FBgn0053452	hasFunction	GO_0006412
FBgn0041707	hasFunction	GO_0016504
FBgn0041707	hasFunction	GO_0010952
FBgn0041707	hasFunction	GO_0045862
FBgn0000003	hasFunction	GO_0006614
FBgn0000003	hasFunction	GO_0005786
FBgn0266128	hasFunction	GO_0042332
FBgn0028965	hasFunction	GO_0008157
FBgn0028965	hasFunction	GO_0008157
FBgn0028965	hasFunction	GO_0008157
FBgn0028965	hasFunction	GO_0008157
FBgn0019643	hasFunction	GO_0008080
FBgn0019643	hasFunction	GO_0006584
FBgn0019643	hasFunction	GO_0004059
FBgn0019643	hasFunction	GO_0004060
FBgn0019643	hasFunction	GO_0030431
FBgn0019643	hasFunction	GO_0046334
FBgn0019643	hasFunction	GO_0042420
FBgn0019643	hasFunction	GO_0042429
FBgn0019643	hasFunction	GO_0045187
FBgn0019643	hasFunction	GO_0004059
FBgn0019643	hasFunction	GO_0048066
FBgn0019643	hasFunction	GO_0005737
FBgn0019643	hasFunction	GO_0004059
FBgn0031791	hasFunction	GO_0019186
FBgn0031791	hasFunction	GO_0004059
FBgn0031170	hasFunction	GO_0042626
FBgn0031170	hasFunction	GO_0016021
FBgn0035244	hasFunction	GO_0015232
FBgn0035244	hasFunction	GO_0042626
FBgn0035244	hasFunction	GO_0016226
FBgn0035244	hasFunction	GO_0005743
FBgn0035244	hasFunction	GO_0015886
FBgn0039890	hasFunction	GO_0005778
FBgn0033246	hasFunction	GO_0000902
FBgn0033246	hasFunction	GO_0005737
FBgn0033246	hasFunction	GO_0009744
FBgn0033246	hasFunction	GO_0005977
FBgn0033246	hasFunction	GO_0019432
FBgn0033246	hasFunction	GO_0071329
FBgn0040510	hasFunction	GO_0016021
FBgn0040510	hasFunction	GO_0004016
FBgn0040510	hasFunction	GO_0007283
FBgn0040510	hasFunction	GO_0004016
FBgn0040509	hasFunction	GO_0004016
FBgn0040509	hasFunction	GO_0016021
FBgn0040509	hasFunction	GO_0007283
FBgn0040509	hasFunction	GO_0004016
FBgn0040508	hasFunction	GO_0007283
FBgn0040508	hasFunction	GO_0016021
FBgn0040508	hasFunction	GO_0004016
FBgn0040508	hasFunction	GO_0004016
FBgn0040507	hasFunction	GO_0016021
FBgn0040507	hasFunction	GO_0004016
FBgn0040507	hasFunction	GO_0004016
FBgn0040506	hasFunction	GO_0004016
FBgn0040506	hasFunction	GO_0016021
FBgn0040506	hasFunction	GO_0004016
FBgn0026573	hasFunction	GO_0005700
FBgn0026573	hasFunction	GO_0005721
FBgn0026573	hasFunction	GO_0031490
FBgn0026573	hasFunction	GO_0035064
FBgn0026573	hasFunction	GO_0005515
FBgn0026573	hasFunction	GO_0070868
FBgn0026573	hasFunction	GO_0005701
FBgn0026573	hasFunction	GO_0005704
FBgn0026573	hasFunction	GO_0005705
FBgn0026573	hasFunction	GO_0000792
FBgn0033983	hasFunction	GO_0071949
FBgn0033983	hasFunction	GO_0008609
FBgn0033983	hasFunction	GO_0008611
FBgn0033983	hasFunction	GO_0005777
FBgn0033983	hasFunction	GO_0008609
FBgn0033983	hasFunction	GO_0008610
FBgn0033983	hasFunction	GO_0005777
FBgn0033983	hasFunction	GO_0005777
FBgn0053138	hasFunction	GO_0008340
FBgn0262739	hasFunction	GO_0030422
FBgn0262739	hasFunction	GO_0030423
FBgn0262739	hasFunction	GO_0016246
FBgn0262739	hasFunction	GO_0035279
FBgn0262739	hasFunction	GO_0035196
FBgn0262739	hasFunction	GO_0019899
FBgn0262739	hasFunction	GO_0007416
FBgn0262739	hasFunction	GO_0006342
FBgn0262739	hasFunction	GO_0005634
FBgn0262739	hasFunction	GO_0005737
FBgn0262739	hasFunction	GO_0035279
FBgn0262739	hasFunction	GO_0035195
FBgn0262739	hasFunction	GO_0007367
FBgn0262739	hasFunction	GO_0005515
FBgn0262739	hasFunction	GO_0007367
FBgn0262739	hasFunction	GO_0006402
FBgn0262739	hasFunction	GO_0006402
FBgn0262739	hasFunction	GO_0035198
FBgn0262739	hasFunction	GO_0036099
FBgn0262739	hasFunction	GO_0005515
FBgn0262739	hasFunction	GO_0005737
FBgn0262739	hasFunction	GO_0005737
FBgn0262739	hasFunction	GO_0048471
FBgn0262739	hasFunction	GO_0005737
FBgn0262739	hasFunction	GO_0005515
FBgn0262739	hasFunction	GO_0046959
FBgn0262739	hasFunction	GO_0090328
FBgn0262739	hasFunction	GO_0005515
FBgn0262739	hasFunction	GO_1990904
FBgn0262739	hasFunction	GO_0005737
FBgn0262739	hasFunction	GO_0007294
FBgn0262739	hasFunction	GO_0030727
FBgn0262739	hasFunction	GO_0017148
FBgn0087035	hasFunction	GO_0005515
FBgn0087035	hasFunction	GO_0030422
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0030423
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0005515
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0005515
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0035197
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0035087
FBgn0087035	hasFunction	GO_0007279
FBgn0087035	hasFunction	GO_0035190
FBgn0087035	hasFunction	GO_0007349
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0035197
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0004521
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0051607
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0033227
FBgn0087035	hasFunction	GO_1990124
FBgn0087035	hasFunction	GO_0071598
FBgn0087035	hasFunction	GO_0007367
FBgn0087035	hasFunction	GO_0005515
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0035087
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0070578
FBgn0087035	hasFunction	GO_0030422
FBgn0087035	hasFunction	GO_0035197
FBgn0087035	hasFunction	GO_0005737
FBgn0087035	hasFunction	GO_0010526
FBgn0087035	hasFunction	GO_0045071
FBgn0087035	hasFunction	GO_0016442
FBgn0087035	hasFunction	GO_0070868
FBgn0087035	hasFunction	GO_0051607
FBgn0087035	hasFunction	GO_0035068
FBgn0087035	hasFunction	GO_0051607
FBgn0087035	hasFunction	GO_0009047
FBgn0087035	hasFunction	GO_0005829
FBgn0087035	hasFunction	GO_0035195
FBgn0087035	hasFunction	GO_0098586
FBgn0087035	hasFunction	GO_0051607
FBgn0087035	hasFunction	GO_0005634
FBgn0087035	hasFunction	GO_0005737
FBgn0087035	hasFunction	GO_0005634
FBgn0087035	hasFunction	GO_0016246
FBgn0087035	hasFunction	GO_0005737
FBgn0087035	hasFunction	GO_0070578
FBgn0250816	hasFunction	GO_0005737
FBgn0250816	hasFunction	GO_0005737
FBgn0250816	hasFunction	GO_0003723
FBgn0250816	hasFunction	GO_0035194
FBgn0250816	hasFunction	GO_0060213
FBgn0250816	hasFunction	GO_0034584
FBgn0250816	hasFunction	GO_0043186
FBgn0250816	hasFunction	GO_0043186
FBgn0250816	hasFunction	GO_0005829
FBgn0250816	hasFunction	GO_0010529
FBgn0250816	hasFunction	GO_0034584
FBgn0250816	hasFunction	GO_0005739
FBgn0250816	hasFunction	GO_0034584
FBgn0250816	hasFunction	GO_0043186
FBgn0031392	hasFunction	GO_0016651
FBgn0031392	hasFunction	GO_0042775
FBgn0031392	hasFunction	GO_0005739
FBgn0031392	hasFunction	GO_0010623
FBgn0031392	hasFunction	GO_0005758
FBgn0031392	hasFunction	GO_0050832
FBgn0086346	hasFunction	GO_0030041
FBgn0086346	hasFunction	GO_0046330
FBgn0086346	hasFunction	GO_0005768
FBgn0086346	hasFunction	GO_0043162
FBgn0086346	hasFunction	GO_1990182
FBgn0086346	hasFunction	GO_0030496
FBgn0086346	hasFunction	GO_0048133
FBgn0086346	hasFunction	GO_0048132
FBgn0086346	hasFunction	GO_0000281
FBgn0086346	hasFunction	GO_0005813
